Shipment_ID,Order_ID,Ship_Date,Delivery_Date,Origin,Destination,Status,Weight_kg,Cost,Shipping_Days,Cost_per_kg,Is_Delayed
SH717812,O453255,4/27/2025,5/7/2025,Mumbai,Paris,delivered,326.36,1177.04,10,3.606569433,0
SH193810,O534452,4/17/2025,4/26/2025,Berlin,Dubai,Delivered,391.36,1174.51,9,3.001098733,0
SH978448,O226392,7/17/2025,7/19/2025,Berlin,Dubai,delivered,335.38,1734.16,2,5.170731707,0
SH968751,O577526,11/29/2024,11/28/2024,Cairo,Dubai,delivered,280.82,1597.61,-1,5.689089096,0
SH189467,O130751,7/2/2024,11/12/2023,Cairo,Los Angeles,Delayed,223.63,1472.73,-233,6.585565443,1
SH721944,O565114,10/18/2024,11/5/2024,Cairo,Paris,Delayed,352.48,1264.01,18,3.586047435,1
SH933420,O558231,2/25/2024,9/7/2025,New York,Los Angeles,Delayed,367.21,57.53,560,0.156667847,1
SH666315,O443795,1/27/2025,5/16/2025,London,Los Angeles,Delayed,169.14,241.47,109,1.427633913,1
SH224206,O706560,10/13/2024,4/12/2024,Mumbai,Toronto,Delayed,123.93,1844.3,-184,14.88178811,1
SH165691,O790244,1/29/2025,8/14/2024,Cairo,Los Angeles,delivered,32.76,1114.18,-168,34.01037851,0
SH650975,O119916,8/23/2025,5/28/2024,Cairo,Paris,Delivered,428.67,1251.92,-452,2.920474957,0
SH790602,O818802,1/30/2024,9/20/2024,Mumbai,Dubai,Delayed,254.49,879.41,234,3.455577822,1
SH431796,O617525,5/23/2024,4/7/2025,Cairo,Paris,Delayed,286.18,1953.04,319,6.824516039,1
SH881967,O695392,10/17/2025,4/22/2025,Cairo,Sydney,Delayed,167.71,1231.64,-178,7.34386739,1
SH224003,O739793,1/21/2024,7/31/2024,Cairo,Paris,delivered,276.21,999.395,192,3.618243366,0
SH531215,O293301,5/22/2025,5/24/2025,Berlin,Toronto,Returned,250.67,974.98,2,3.88949615,0
SH627662,O523981,9/29/2024,9/14/2025,London,Dubai,Returned,397.52,1602.45,350,4.031117931,0
SH231140,O748473,10/12/2024,2/22/2024,London,Dubai,Returned,234.48,79.99,-233,0.341137837,0
SH386754,O296531,4/11/2024,10/6/2024,Cairo,Sydney,Returned,133.36,334.27,178,2.506523695,0
SH353482,O120607,9/18/2025,4/23/2024,London,Dubai,Returned,150.85,1233.28,-513,8.175538615,0
SH162359,O833126,5/17/2025,5/16/2024,London,Paris,In Transit,254.49,1663.79,-366,6.537742151,0
SH270809,O127528,5/6/2024,12/26/2024,Mumbai,Dubai,Returned,219.68,836.02,234,3.805626366,0
SH105595,O898012,3/14/2025,6/1/2024,Berlin,Sydney,In Transit,63.24,999.395,-286,15.80320999,0
SH574460,O391569,12/11/2024,1/1/2025,Berlin,Dubai,In Transit,223.27,643.65,21,2.882832445,0
SH813502,O164487,7/5/2024,7/8/2024,New York,Paris,In Transit,404.95,263.55,3,0.650821089,0
SH343995,O171847,2/10/2024,7/30/2025,London,Los Angeles,Delayed,313.65,999.395,536,3.186338275,1
SH148206,O456970,10/6/2025,5/31/2024,Mumbai,Dubai,Delivered,422.49,545.12,-493,1.290255391,0
SH256275,O887247,8/1/2024,9/14/2024,Berlin,Toronto,In Transit,221.68,1825.21,44,8.233534825,0
SH432512,O216089,12/27/2023,4/3/2024,New York,Toronto,Returned,336.05,610.84,98,1.817705699,0
SH961784,O559162,3/7/2025,8/27/2025,London,Toronto,Delivered,238.01,716.73,173,3.011344061,0
SH673933,O847108,3/30/2025,5/23/2024,Mumbai,Toronto,Returned,254.49,999.395,-311,3.927050179,0
SH222100,O748935,7/22/2024,4/8/2025,Cairo,Los Angeles,Returned,254.49,869.57,260,3.416912256,0
SH976494,O680428,1/8/2025,8/22/2025,New York,Dubai,Delivered,484.67,443.84,226,0.915757113,0
SH509184,O142508,1/20/2024,9/3/2024,Mumbai,Dubai,Returned,332.11,735.33,227,2.214115805,0
SH723472,O557145,3/30/2025,4/11/2025,Berlin,Toronto,In Transit,166.8,999.395,12,5.991576739,0
SH936762,O498783,10/16/2024,3/22/2025,Cairo,Sydney,Delayed,288.91,555.3,157,1.92205185,1
SH106247,O478406,5/30/2024,7/18/2024,London,Los Angeles,delivered,168.12,1925.17,49,11.45116583,0
SH105663,O942406,9/4/2024,9/15/2024,New York,Dubai,delivered,486.99,556.65,11,1.143041952,0
SH346362,O108280,12/7/2023,10/3/2024,Cairo,Dubai,Delivered,366.72,1607.51,301,4.383480585,0
SH864738,O647383,3/25/2025,3/19/2025,London,Los Angeles,Returned,433.24,107.82,-6,0.248868987,0
SH590186,O183085,3/31/2024,1/23/2025,Mumbai,Toronto,Returned,457.64,1296.61,298,2.833253212,0
SH371390,O877643,5/5/2024,11/8/2024,Berlin,Sydney,Returned,148.79,504.68,187,3.391894617,0
SH874602,O446268,10/16/2025,10/29/2025,Cairo,Sydney,delivered,208.27,961.35,13,4.615883229,0
SH816090,O439029,5/31/2024,2/14/2025,London,Toronto,Returned,27.16,1512,259,55.67010309,0
SH924595,O871924,10/7/2024,2/4/2025,Berlin,Los Angeles,Delivered,276.2,1432.72,120,5.187255612,0
SH351415,O967669,8/20/2024,8/29/2024,Berlin,Sydney,Delayed,381.01,1207.41,9,3.168971943,1
SH513118,O448083,6/10/2025,6/16/2025,Mumbai,Los Angeles,In Transit,354.99,863.44,6,2.432293867,0
SH991872,O716550,2/27/2025,9/25/2025,New York,Los Angeles,In Transit,221.17,1759.73,210,7.956458833,0
SH650076,O944294,4/14/2024,8/1/2025,Mumbai,Los Angeles,Delivered,254.49,498.89,474,1.960352077,0
SH182574,O433540,9/17/2024,9/27/2024,Mumbai,Sydney,In Transit,401.54,134.93,10,0.33603128,0
SH481443,O808134,12/11/2023,6/24/2025,London,Sydney,delivered,281.23,1257.39,561,4.47103794,0
SH963071,O625703,1/25/2025,3/3/2024,Berlin,Toronto,Returned,202.94,553.18,-328,2.725830295,0
SH159591,O602260,7/20/2025,11/16/2024,London,Dubai,Delivered,200.95,1617.19,-246,8.047723314,0
SH179183,O329779,1/28/2024,9/1/2024,Cairo,Paris,In Transit,60.1,1591.06,217,26.47354409,0
SH762700,O335999,3/11/2024,6/23/2024,London,Toronto,Returned,340.65,38.78,104,0.113841186,0
SH126631,O130603,6/5/2025,2/1/2024,Berlin,Toronto,Returned,105.76,62.51,-490,0.591055219,0
SH354964,O975242,1/15/2024,7/1/2025,Cairo,Los Angeles,In Transit,1.63,752.31,533,461.5398773,0
SH590109,O595304,10/4/2025,10/11/2025,London,Sydney,Delivered,224.67,1715.31,7,7.634797703,0
SH150873,O235929,8/5/2024,9/19/2024,New York,Toronto,Delayed,148.65,999.395,45,6.723141608,1
SH387495,O626787,1/27/2024,1/26/2025,Mumbai,Sydney,Delayed,293.86,1884.36,365,6.412441299,1
SH405961,O813503,12/5/2023,6/24/2024,Mumbai,Toronto,delivered,451,163.81,202,0.363215078,0
SH926847,O173663,11/3/2024,7/16/2024,London,Sydney,Delayed,249.5,487.82,-110,1.955190381,1
SH165375,O140716,12/22/2024,4/12/2024,New York,Toronto,In Transit,291.41,1951.03,-254,6.695137435,0
SH836701,O366967,8/31/2024,12/29/2023,London,Paris,delivered,26.05,1120.53,-246,43.01458733,0
SH498232,O985224,2/18/2024,10/20/2025,Berlin,Dubai,In Transit,134.55,1082.21,610,8.043180974,0
SH867641,O225605,8/13/2024,3/13/2025,Mumbai,Paris,Delivered,100.64,1920.27,212,19.08058426,0
SH897762,O660414,12/24/2023,5/2/2024,Berlin,Paris,Delayed,209.54,287.67,130,1.37286437,1
SH810452,O573523,11/24/2023,2/7/2025,Cairo,Sydney,In Transit,234.73,1218.08,441,5.189281302,0
SH312022,O264387,12/19/2023,1/17/2025,Mumbai,Paris,Returned,454.44,247.81,395,0.545308512,0
SH378550,O268576,10/2/2025,6/22/2024,Mumbai,Toronto,delivered,403.04,1898.06,-467,4.709358873,0
SH365506,O478147,11/18/2023,6/20/2024,London,Los Angeles,In Transit,96.81,736.62,215,7.608924698,0
SH572418,O161260,1/24/2025,2/10/2025,London,Los Angeles,Returned,463.19,1288.9,17,2.782659384,0
SH755936,O392091,4/18/2025,5/2/2025,New York,Los Angeles,Returned,110.81,1640.97,14,14.80886202,0
SH742056,O153760,7/24/2024,7/29/2024,London,Toronto,Returned,89.24,518.62,5,5.811519498,0
SH579056,O502939,4/24/2025,6/23/2024,Cairo,Sydney,In Transit,361.89,1338.49,-305,3.698610075,0
SH555397,O646422,5/3/2025,10/20/2024,Mumbai,Toronto,Delayed,298.79,1282.91,-195,4.293684528,1
SH595790,O145035,11/26/2024,3/16/2025,London,Sydney,delivered,4.72,567.09,110,120.1461864,0
SH647735,O959319,5/21/2025,8/30/2024,Mumbai,Paris,Returned,425.87,1918.8,-264,4.505600301,0
SH391124,O973490,3/28/2024,4/30/2025,Mumbai,Sydney,Returned,209.68,320.7,398,1.529473483,0
SH881189,O104425,7/17/2025,8/2/2025,Berlin,Los Angeles,Returned,434.22,1209.25,16,2.784878633,0
SH561392,O951431,11/22/2023,4/17/2025,Cairo,Dubai,Delivered,416.56,189.94,512,0.455972729,0
SH107001,O802664,9/23/2024,3/13/2024,New York,Paris,In Transit,254.49,1281,-194,5.033596605,0
SH655529,O407883,9/13/2025,9/24/2025,Cairo,Sydney,Returned,237.86,1689.23,11,7.101782561,0
SH330880,O157437,6/18/2025,5/3/2025,New York,Dubai,In Transit,49.62,1457.65,-46,29.37625957,0
SH433854,O238730,10/5/2025,12/29/2023,Cairo,Dubai,Delivered,472.69,1489.37,-646,3.150838816,0
SH602888,O199871,10/28/2023,7/5/2025,Berlin,Toronto,In Transit,189.69,903.93,616,4.765301281,0
SH996395,O646090,6/15/2024,3/17/2025,Berlin,Paris,Delayed,254.49,778.39,275,3.058627058,1
SH820874,O188489,4/26/2024,5/12/2024,London,Sydney,delivered,486.85,1802.3,16,3.70196159,0
SH664906,O813605,10/2/2024,10/20/2024,Mumbai,Toronto,Delayed,141.11,1866.07,18,13.22422224,1
SH772641,O657642,7/10/2024,9/3/2024,Berlin,Sydney,Returned,161.02,1146.11,55,7.117811452,0
SH148320,O307167,10/31/2023,7/14/2025,London,Los Angeles,In Transit,381.06,846.3,622,2.220910093,0
SH277551,O737514,12/24/2024,12/25/2024,London,Sydney,In Transit,371.43,1536.5,1,4.136714859,0
SH631607,O247687,7/5/2024,2/4/2024,New York,Los Angeles,Returned,254.49,1271,-152,4.99430233,0
SH544268,O764938,1/27/2025,5/1/2024,Cairo,Paris,Delayed,32.02,1213.48,-271,37.89756402,1
SH339162,O175313,5/10/2025,5/26/2025,Berlin,Paris,delivered,422.75,1159.96,16,2.743843879,0
